variable,type,sex,value,iso3,survey_year,region
mortality,denominator,male,1046.1549785,GHA,2014,greater accra
mortality,statistic,female,0.0443092311532163,GHA,2014,greater accra
mortality,numerator,female,42.910561,GHA,2014,greater accra
mortality,denominator,female,968.433888,GHA,2014,greater accra
mortality,statistic,male,0.046031840396198,GHA,2014,western
mortality,numerator,male,48.156439,GHA,2014,western
mortality,denominator,male,1046.1549785,GHA,2014,western
mortality,statistic,female,0.0443092311532163,GHA,2014,western
mortality,numerator,female,42.910561,GHA,2014,western
mortality,denominator,female,968.433888,GHA,2014,western
mortality,statistic,male,0.046031840396198,GHA,2014,eastern
mortality,numerator,male,48.156439,GHA,2014,eastern
mortality,denominator,male,1046.1549785,GHA,2014,eastern
mortality,statistic,female,0.0443092311532163,GHA,2014,eastern
mortality,numerator,female,42.910561,GHA,2014,eastern
mortality,denominator,female,968.433888,GHA,2014,eastern
mortality,statistic,male,0.046031840396198,GHA,2014,ashanti
mortality,numerator,male,48.156439,GHA,2014,ashanti
mortality,denominator,male,1046.1549785,GHA,2014,ashanti
mortality,statistic,female,0.0443092311532163,GHA,2014,ashanti
mortality,numerator,female,42.910561,GHA,2014,ashanti
mortality,denominator,female,968.433888,GHA,2014,ashanti
mortality,statistic,male,0.046031840396198,GHA,2014,central
mortality,numerator,male,48.156439,GHA,2014,central
mortality,denominator,male,1046.1549785,GHA,2014,central
mortality,statistic,female,0.0443092311532163,GHA,2014,central
mortality,numerator,female,42.910561,GHA,2014,central
mortality,denominator,female,968.433888,GHA,2014,central
mortality,statistic,male,0.046031840396198,GHA,2014,northern
mortality,numerator,male,48.156439,GHA,2014,northern
mortality,denominator,male,1046.1549785,GHA,2014,northern
mortality,statistic,female,0.0443092311532163,GHA,2014,northern
mortality,numerator,female,42.910561,GHA,2014,northern
mortality,denominator,female,968.433888,GHA,2014,northern
mortality,statistic,male,0.046031840396198,GHA,2014,volta
mortality,numerator,male,48.156439,GHA,2014,volta
mortality,denominator,male,1046.1549785,GHA,2014,volta
mortality,statistic,female,0.0443092311532163,GHA,2014,volta
mortality,numerator,female,42.910561,GHA,2014,volta
mortality,denominator,female,968.433888,GHA,2014,volta
mortality,statistic,male,0.046031840396198,GHA,2014,brong ahafo
mortality,numerator,male,48.156439,GHA,2014,brong ahafo
mortality,denominator,male,1046.1549785,GHA,2014,brong ahafo
mortality,statistic,female,0.0443092311532163,GHA,2014,brong ahafo
mortality,numerator,female,42.910561,GHA,2014,brong ahafo
mortality,denominator,female,968.433888,GHA,2014,brong ahafo
mortality,statistic,male,0.046031840396198,GHA,2014,upper east
mortality,numerator,male,48.156439,GHA,2014,upper east
mortality,denominator,male,1046.1549785,GHA,2014,upper east
mortality,statistic,female,0.0443092311532163,GHA,2014,upper east
mortality,numerator,female,42.910561,GHA,2014,upper east
mortality,denominator,female,968.433888,GHA,2014,upper east
mortality,statistic,male,0.046031840396198,GHA,2014,upper west
mortality,numerator,male,48.156439,GHA,2014,upper west
mortality,denominator,male,1046.1549785,GHA,2014,upper west
mortality,statistic,female,0.0443092311532163,GHA,2014,upper west
mortality,numerator,female,42.910561,GHA,2014,upper west
mortality,denominator,female,968.433888,GHA,2014,upper west
mortality,statistic,male,0.046031840396198,GHA,2014,greater accra
mortality,numerator,male,48.156439,GHA,2014,greater accra
mortality,denominator,male,1046.1549785,GHA,2014,greater accra
mortality,statistic,female,0.0443092311532163,GHA,2014,greater accra
mortality,numerator,female,42.910561,GHA,2014,greater accra
mortality,denominator,female,968.433888,GHA,2014,greater accra
education,statistic,male,0.268636251930677,GHA,2014,western
education,numerator,male,255.070111,GHA,2014,western
education,denominator,male,949.499962,GHA,2014,western
education,statistic,female,0.123248038731145,GHA,2014,western
education,numerator,female,143.124694,GHA,2014,western
education,denominator,female,1161.273603,GHA,2014,western
education,statistic,male,0.21428744091358,GHA,2014,eastern
education,numerator,male,188.164676,GHA,2014,eastern
education,denominator,male,878.094746,GHA,2014,eastern
education,statistic,female,0.121453028221966,GHA,2014,eastern
education,numerator,female,136.930917,GHA,2014,eastern
education,denominator,female,1127.439299,GHA,2014,eastern
education,statistic,male,0.27829082267449,GHA,2014,ashanti
education,numerator,male,456.306835,GHA,2014,ashanti
education,denominator,male,1639.676187,GHA,2014,ashanti
education,statistic,female,0.148576154262492,GHA,2014,ashanti
education,numerator,female,306.437219,GHA,2014,ashanti
education,denominator,female,2062.492602,GHA,2014,ashanti
education,statistic,male,0.262215834015474,GHA,2014,central
education,numerator,male,212.032577,GHA,2014,central
education,denominator,male,808.61851,GHA,2014,central
education,statistic,female,0.150360492121765,GHA,2014,central
education,numerator,female,166.885212,GHA,2014,central
education,denominator,female,1109.900677,GHA,2014,central
education,statistic,male,0.166823109712805,GHA,2014,northern
education,numerator,male,134.519396,GHA,2014,northern
education,denominator,male,806.35948,GHA,2014,northern
education,statistic,female,0.0549370971935195,GHA,2014,northern
education,numerator,female,50.030432,GHA,2014,northern
education,denominator,female,910.685758,GHA,2014,northern
education,statistic,male,0.203653044206582,GHA,2014,volta
education,numerator,male,145.65725,GHA,2014,volta
education,denominator,male,715.222552,GHA,2014,volta
education,statistic,female,0.104509205447777,GHA,2014,volta
education,numerator,female,99.446883,GHA,2014,volta
education,denominator,female,951.56099,GHA,2014,volta
education,statistic,male,0.20495784021932,GHA,2014,brong ahafo
education,numerator,male,153.877566,GHA,2014,brong ahafo
education,denominator,male,750.776676,GHA,2014,brong ahafo
education,statistic,female,0.105344853499816,GHA,2014,brong ahafo
education,numerator,female,98.764128,GHA,2014,brong ahafo
education,denominator,female,937.53159,GHA,2014,brong ahafo
education,statistic,male,0.156041344735624,GHA,2014,upper east
education,numerator,male,58.75696,GHA,2014,upper east
education,denominator,male,376.547383,GHA,2014,upper east
education,statistic,female,0.0682455617606087,GHA,2014,upper east
education,numerator,female,29.659662,GHA,2014,upper east
education,denominator,female,434.602064,GHA,2014,upper east
education,statistic,male,0.164617640079528,GHA,2014,upper west
education,numerator,male,40.037506,GHA,2014,upper west
education,denominator,male,243.215162,GHA,2014,upper west
education,statistic,female,0.068739011615344,GHA,2014,upper west
education,numerator,female,19.358522,GHA,2014,upper west
education,denominator,female,281.623514,GHA,2014,upper west
education,statistic,male,0.403760010925385,GHA,2014,greater accra
education,numerator,male,805.764997,GHA,2014,greater accra
education,denominator,male,1995.653297,GHA,2014,greater accra
education,statistic,female,0.276219963821007,GHA,2014,greater accra
education,numerator,female,626.602808,GHA,2014,greater accra
education,denominator,female,2268.492108,GHA,2014,greater accra
registration,statistic,male,0.812366382965772,KEN,2014,nairobi
registration,numerator,male,687.241754,KEN,2014,nairobi
registration,denominator,male,845.975127,KEN,2014,nairobi
registration,statistic,female,0.809862433995711,KEN,2014,nairobi
registration,numerator,female,742.300659,KEN,2014,nairobi
registration,denominator,female,916.576233,KEN,2014,nairobi
registration,statistic,male,0.94037633377825,KEN,2014,central
registration,numerator,male,834.291968,KEN,2014,central
registration,denominator,male,887.189456,KEN,2014,central
registration,statistic,female,0.950017895192549,KEN,2014,central
registration,numerator,female,799.046968,KEN,2014,central
registration,denominator,female,841.086228,KEN,2014,central
registration,statistic,male,0.816299263414059,KEN,2014,coast
registration,numerator,male,792.703552,KEN,2014,coast
registration,denominator,male,971.094288,KEN,2014,coast
registration,statistic,female,0.775365005821285,KEN,2014,coast
registration,numerator,female,762.042278,KEN,2014,coast
registration,denominator,female,982.817476,KEN,2014,coast
registration,statistic,male,0.761296659975385,KEN,2014,eastern
registration,numerator,male,986.664609,KEN,2014,eastern
registration,denominator,male,1296.031706,KEN,2014,eastern
registration,statistic,female,0.766690082001342,KEN,2014,eastern
registration,numerator,female,909.862412,KEN,2014,eastern
registration,denominator,female,1186.740814,KEN,2014,eastern
registration,statistic,male,0.665554886094915,KEN,2014,north eastern
registration,numerator,male,226.058947,KEN,2014,north eastern
registration,denominator,male,339.654853,KEN,2014,north eastern
registration,statistic,female,0.616321930766532,KEN,2014,north eastern
registration,numerator,female,199.472967,KEN,2014,north eastern
registration,denominator,female,323.650607,KEN,2014,north eastern
registration,statistic,male,0.568002372895747,KEN,2014,nyanza
registration,numerator,male,817.993822,KEN,2014,nyanza
registration,denominator,male,1440.123952,KEN,2014,nyanza
registration,statistic,female,0.569321106524251,KEN,2014,nyanza
registration,numerator,female,792.465572,KEN,2014,nyanza
registration,denominator,female,1391.948345,KEN,2014,nyanza
registration,statistic,male,0.658714285713246,KEN,2014,rift valley
registration,numerator,male,1901.301921,KEN,2014,rift valley
registration,denominator,male,2886.383311,KEN,2014,rift valley
registration,statistic,female,0.637557169603409,KEN,2014,rift valley
registration,numerator,female,1758.357401,KEN,2014,rift valley
registration,denominator,female,2757.96036,KEN,2014,rift valley
registration,statistic,male,0.534284405543188,KEN,2014,western
registration,numerator,male,711.634442,KEN,2014,western
registration,denominator,male,1331.939384,KEN,2014,western
registration,statistic,female,0.549379119769066,KEN,2014,western
registration,numerator,female,691.8266,KEN,2014,western
registration,denominator,female,1259.288122,KEN,2014,western
mortality,statistic,male,0.068064395227187,KEN,2014,nairobi
mortality,numerator,male,138.5201625,KEN,2014,nairobi
mortality,denominator,male,2035.1339645,KEN,2014,nairobi
mortality,statistic,female,0.0607522313578401,KEN,2014,nairobi
mortality,numerator,female,130.1564405,KEN,2014,nairobi
mortality,denominator,female,2142.4141565,KEN,2014,nairobi
mortality,statistic,male,0.0478722462714111,KEN,2014,central
mortality,numerator,male,108.7640815,KEN,2014,central
mortality,denominator,male,2271.965282,KEN,2014,central
mortality,statistic,female,0.0382614933977571,KEN,2014,central
mortality,numerator,female,83.923643,KEN,2014,central
mortality,denominator,female,2193.423088,KEN,2014,central
mortality,statistic,male,0.0580226629433915,KEN,2014,coast
mortality,numerator,male,139.0124835,KEN,2014,coast
mortality,denominator,male,2395.830809,KEN,2014,coast
mortality,statistic,female,0.0477109543223862,KEN,2014,coast
mortality,numerator,female,115.5989755,KEN,2014,coast
mortality,denominator,female,2422.9021855,KEN,2014,coast
mortality,statistic,male,0.0462032674687717,KEN,2014,eastern
mortality,numerator,male,144.562097,KEN,2014,eastern
mortality,denominator,male,3128.828434,KEN,2014,eastern
mortality,statistic,female,0.0437328825305338,KEN,2014,eastern
mortality,numerator,female,132.1503785,KEN,2014,eastern
mortality,denominator,female,3021.762364,KEN,2014,eastern
mortality,statistic,male,0.0444134275104299,KEN,2014,north eastern
mortality,numerator,male,38.0228325,KEN,2014,north eastern
mortality,denominator,male,856.111195,KEN,2014,north eastern
mortality,statistic,female,0.0425236289790379,KEN,2014,north eastern
mortality,numerator,female,32.63913,KEN,2014,north eastern
mortality,denominator,female,767.5527885,KEN,2014,north eastern
mortality,statistic,male,0.0863543005135661,KEN,2014,nyanza
mortality,numerator,male,311.863681,KEN,2014,nyanza
mortality,denominator,male,3611.443543,KEN,2014,nyanza
mortality,statistic,female,0.0792084453928672,KEN,2014,nyanza
mortality,numerator,female,282.023237,KEN,2014,nyanza
mortality,denominator,female,3560.5197855,KEN,2014,nyanza
mortality,statistic,male,0.0481637553836645,KEN,2014,rift valley
mortality,numerator,male,325.4246775,KEN,2014,rift valley
mortality,denominator,male,6756.6300615,KEN,2014,rift valley
mortality,statistic,female,0.0379135005617024,KEN,2014,rift valley
mortality,numerator,female,247.7753625,KEN,2014,rift valley
mortality,denominator,female,6535.280542,KEN,2014,rift valley
mortality,statistic,male,0.0655155686890165,KEN,2014,western
mortality,numerator,male,180.8393375,KEN,2014,western
mortality,denominator,male,2760.2498325,KEN,2014,western
mortality,statistic,female,0.0668831096587352,KEN,2014,western
mortality,numerator,female,189.060977,KEN,2014,western
mortality,denominator,female,2826.737243,KEN,2014,western
mortality,statistic,male,0.0655155686890165,KEN,2014,nairobi
mortality,numerator,male,180.8393375,KEN,2014,nairobi
